,item_name,main_category,sub_category,receipt_id,date,item_code,quantity,payment_type,unit_buying_price,unit_selling_price,unit_price_margin,category,total_buying_price,total_selling price,total_margin,year,quarter,month,day_of_week,hour_of_day,quantity_type,investment,revenue,profit
607,Lite red raw rice1kg,Pantry staples,Rice,20,20,1,21.0,2,3.7999999999999985,1,0.8999999999999999,1,1,1,1,1,2,6,7,9,1,60.89999999999998,79.79999999999997,18.9
608,Lite red raw rice5kg,Pantry staples,Rice,4,4,1,4.0,1,12.5,1,2.7,1,1,1,1,1,1,3,3,3,1,39.2,50.0,10.8
609,Lite red raw samba 5kg,Pantry staples,Rice,22,22,1,23.0,2,13.5,1,3.7000000000000015,1,2,2,2,2,4,11,7,10,2,225.4000000000001,310.5,85.10000000000002
610,Little lion batter carol 275g,Snacks,Biscuit,42,42,1,44.0,2,2.2727272730000005,1,0.8227272730000006,1,2,2,2,2,4,11,7,19,2,63.80000000000005,100.00000001200003,36.200000012000025
611,Long melon,Fresh produce,Asian vegies,208,208,1,178.14400000000006,2,3.9900000000000073,1,0.990000000000002,1,167,167,167,2,4,11,7,11,2,534.4319999999996,710.7945599999997,176.36255999999995
612,Longans,Fresh produce,Tropical fruits,51,51,1,30.73799999999999,2,8.5,1,-1.5,1,35,35,35,2,2,4,7,11,2,307.38000000000005,261.27300000000014,-46.10700000000001
613,Lotus in brine arali,Pantry staples,Condiments,6,6,1,6.0,2,4.990000000000001,1,1.7899999999999998,1,1,1,1,1,3,4,3,5,1,19.2,29.940000000000005,10.739999999999998
614,Low cholesterol mox500g,Snacks,Dry fruits and nuts,21,21,1,21.0,2,7.263636364000004,1,2.093636363999999,1,1,1,1,1,3,8,7,9,1,108.57000000000002,152.5363636440001,43.966363643999976
615,Lychees,Fresh produce,Tropical fruits,301,301,1,116.32199999999997,2,14.989999999999885,1,14.989999999999885,1,1,197,197,2,4,6,7,23,2,0.0,1743.6667800000005,1743.6667800000005
616,Lychi drink 200ml,Beverages,Fruit juice,12,12,1,18.0,2,0.9900000000000001,1,0.49000000000000016,1,3,3,3,2,3,7,6,7,2,9.0,17.819999999999997,8.820000000000002
617,Macaroni 02,Pantry staples,Pasta,36,36,1,46.0,2,2.5999999999999983,1,0.8000000000000005,1,3,3,3,1,3,9,7,10,2,82.79999999999995,119.59999999999997,36.80000000000001
618,Macaroni 05,Pantry staples,Pasta,25,25,1,34.0,2,2.5999999999999996,1,0.8000000000000004,1,3,3,3,1,3,9,7,10,2,61.19999999999998,88.4,27.20000000000001
619,Maccheroni no.32,Pantry staples,Pasta,103,103,1,131.0,2,1.2000000000000015,1,0.4099999999999991,1,3,3,3,2,4,12,7,19,2,103.49000000000017,157.2,53.70999999999989
620,Maggi 2 min,Snacks,Packaged snacks,31,31,1,39.0,2,2.718181818000001,1,2.718181818000001,1,1,3,3,2,4,6,7,9,2,0.0,106.009090902,106.009090902
621,Maggi coco 300g,Pantry staples,Coconut products,91,91,1,93.0,2,7.200000000000004,1,1.6999999999999993,1,1,1,1,2,4,10,7,11,1,511.5,669.6000000000004,158.09999999999994
622,Maggi coconut milk powder 125g,Pantry staples,Coconut products,58,58,1,60.0,2,3.5,1,1.5499999999999983,1,2,2,2,2,4,9,7,15,2,117.0000000000001,210.0,92.99999999999991
623,Maggi devilled kottu,Snacks,Noodles,2,2,1,2.0,2,1.4,1,0.4,1,1,1,1,1,1,1,2,2,1,2.0,2.8,0.8
624,Magi coconut powder 1kg,Pantry staples,Cocunut products,266,266,1,276.0,2,14.989999999999897,1,3.6900000000000253,1,2,2,2,2,4,12,7,23,2,3118.8000000000106,4137.2399999999725,1018.4400000000068
625,Mahlepi ground 15g,Pantry staples,Flour,41,41,1,56.0,2,2.489999999999999,1,0.7399999999999992,1,3,3,3,2,4,12,7,14,2,98.0,139.44,41.44
626,Malay pickle derana,Pantry staples,Pickle,38,38,1,40.0,2,5.800000000000003,1,1.2999999999999992,1,2,2,2,2,4,11,7,10,2,180.0,232.00000000000017,51.999999999999964
627,Maldive fish chips 200g dera,Snacks,Packaged snacks,70,70,1,72.0,2,9.990000000000006,1,2.5900000000000025,1,2,2,2,2,4,12,7,12,2,532.7999999999994,719.2800000000004,186.4800000000002
628,Maliban cheesebits,Snacks,Packaged snacks,68,68,1,75.0,2,4.090909091000008,1,1.500909090999998,1,2,2,2,2,4,12,7,16,2,194.2500000000002,306.8181818250005,112.56818182499985
629,Maliban chick bits,Snacks,Biscuits,53,53,1,54.0,2,4.090909091000006,1,1.5009090909999983,1,2,2,2,2,4,12,7,15,2,139.86000000000013,220.90909091400027,81.04909091399992
630,Maliban chocolate cream biscuit 500g,Snacks,Biscuits,4,4,1,4.0,2,2.718181818,1,0.788181818,1,1,1,1,2,2,2,3,4,1,7.72,10.872727272,3.152727272
631,Maliban cream cracker 500g,Snacks,Packaged snacks,61,61,1,61.0,2,3.627272726999997,1,1.2272727269999992,1,1,1,1,2,4,12,7,17,1,146.40000000000018,221.26363634699982,74.86363634699995
632,Maliban ginger nut 2*160g,Snacks,Biscuits,107,107,1,112.0,2,2.2727272729999943,1,0.6327272730000003,1,3,3,3,2,4,11,7,12,2,183.6799999999996,254.54545457599934,70.86545457600003
633,Maliban gold maie 320g,Snacks,Biscuits,38,38,1,41.0,2,2.9899999999999984,1,1.0200000000000005,1,2,2,2,2,4,10,7,12,2,80.76999999999997,122.58999999999996,41.820000000000014
634,Maliban krisco,Snacks,Biscuits,15,15,1,15.0,2,4.090909091,1,1.5009090910000003,1,1,1,1,2,3,7,6,9,1,38.85000000000001,61.363636365000005,22.513636365000004
635,Maliban marie biscuit 400g,Snacks,Biscuits,41,41,1,44.0,2,3.4899999999999998,1,1.3900000000000003,1,2,2,2,2,4,12,7,19,2,92.39999999999995,153.56000000000003,61.16000000000002
636,Maliban nice 2*200g,Snacks,Biscuits,39,39,1,43.0,2,2.2727272730000005,1,0.6327272730000003,1,3,3,3,2,3,6,7,10,2,70.52000000000001,97.72727273900003,27.20727273900001
637,Maliban orange cream 500g,Snacks,Biscuits,21,21,1,22.0,2,2.263636364,1,0.43363636399999994,1,2,2,2,1,3,6,5,15,2,40.259999999999984,49.800000008,9.540000007999998
638,Maliban wafers chocolate 100g,Snacks,Biscuits,7,7,1,8.0,2,1.0,1,0.18999999999999997,1,1,1,1,1,2,3,5,6,1,6.480000000000002,8.0,1.5199999999999998
639,Maliban wafers vanila 100g,Snacks,Biscuits,42,42,1,49.0,2,1.1818181820000004,1,0.3718181820000001,1,3,3,3,2,4,11,7,12,2,39.69,57.909090918000025,18.219090918000003
640,Mandarin imperial,Fresh produce,Citrus fruits,4890,4890,1,4121.469999999995,2,2.5,1,1.5,1,973,973,973,2,3,8,7,12,3,4121.469999999995,10303.674999999957,6182.205000000013
641,Mandarine clementine,Fresh produce,Citrus fruits,63,63,1,44.33600000000002,2,3.0,1,3.0,1,1,62,62,2,4,7,7,11,2,0.0,133.008,133.008
642,Mangal chicken masala 100g,Pantry staples,Masala,8,8,1,9.0,2,1.99,1,0.99,1,1,1,1,1,4,6,5,6,1,9.0,17.91,8.91
643,Mango 2for 3.00,Fresh produce,Deals,407,407,1,502.0,2,3.0,1,3.0,1,1,3,3,2,3,5,7,24,2,0.0,1506.0,1506.0
644,Mango chutney 450g der,Pantry staples,Condiments,21,21,1,21.0,2,4.989999999999999,1,1.59,1,1,1,1,2,4,7,6,11,1,71.39999999999999,104.78999999999998,33.39
645,Mango chutney la,Pantry staples,Condiments,10,10,1,10.0,2,3.627272727,1,0.5272727269999999,1,1,1,1,2,2,4,5,5,1,31.000000000000007,36.27272727,5.27272727
646,Mangosteen,Fresh produce,Cut fruits,5,5,1,4.609999999999999,2,17.0,1,17.0,1,1,2,2,1,3,3,2,4,1,0.0,78.37,78.37
647,March mallows100g uswatte,Snacks,Sweets,5,5,1,6.0,2,1.9899999999999998,1,0.64,1,2,2,2,1,2,3,4,5,2,8.1,11.94,3.8400000000000003
648,March mallows200g uswatte,Snacks,Sweets,7,7,1,8.0,2,2.9899999999999998,1,0.64,1,2,2,2,1,1,2,4,4,2,18.8,23.92,5.12
649,Marie 400g munchee,Snacks,Dry fruits and nuts,20,20,1,24.0,2,2.5454545449999992,1,0.7754545450000001,1,3,3,3,2,3,6,6,11,2,42.480000000000004,61.09090907999999,18.610909080000003
650,Marjoram,Fresh produce,Herbs,2,2,1,3.0,1,3.5,1,3.5,1,1,2,2,2,2,2,1,2,2,0.0,10.5,10.5
651,Mark down bag ***,Bag,Mark down bag,739,739,1,1085.0,2,1.0,1,1.0,1,1,4,4,2,4,12,7,12,2,0.0,1085.0,1085.0
652,Masala chai tea,Beverages,Tea,9,9,1,9.0,2,3.5,1,0.75,1,1,1,1,2,4,7,6,7,1,24.75,31.5,6.75
653,Mastiha 15g,Pantry staples,Spices,20,20,1,23.0,2,4.989999999999999,1,1.4899999999999993,1,2,2,2,2,4,10,7,13,2,80.5,114.77,34.269999999999996
654,Md bbq sauce 400ml,Pantry staples,Sauces,4,4,1,4.0,2,3.5,1,0.75,1,1,1,1,2,3,3,4,4,1,11.0,14.0,3.0
655,Md belicream,Pantry staples,Condiments,4,4,1,5.0,2,4.99,1,0.99,1,2,2,2,1,2,2,3,4,2,20.0,24.950000000000003,4.95
656,Md bread fruit in brine,Pantry staples,Condiments,6,6,1,7.0,2,4.5,1,1.5500000000000003,1,1,1,1,1,2,4,5,5,1,20.65,31.5,10.850000000000001
657,Md brinjal curry,Pantry staples,Sauces,2,2,1,3.0,2,6.29,1,1.54,1,1,1,1,1,2,2,2,2,1,14.25,18.87,4.62
658,Md chilli & garlic sauce,Pantry staples,Sauce,2,2,1,2.0,1,3.5,1,0.75,1,1,1,1,1,1,2,2,2,1,5.5,7.0,1.5
659,Md chilli paste 200g,Pantry staples,Spices,20,20,1,20.0,2,3.5,1,0.3099999999999999,1,1,1,1,2,4,9,6,9,1,63.79999999999998,70.0,6.1999999999999975
660,Md coconut milk 400ml,Pantry staples,Coconut products,41,41,1,47.0,2,1.9899999999999989,1,0.9900000000000002,1,1,1,1,2,4,10,7,16,1,47.0,93.52999999999994,46.53000000000001
661,Md coconut treacle,Pantry staples,Coconut products,7,7,1,7.0,2,7.5,1,1.5,1,1,1,1,2,4,5,4,6,1,42.0,52.5,10.5
662,Md coconut treacle 350ml,Beverages,Mix,14,14,1,14.0,2,4.5,1,1.0,1,1,1,1,2,4,10,6,9,1,49.0,63.0,14.0
663,Md coconut vinegar 350ml,Pantry staples,Vinegar,21,21,1,23.0,2,1.9900000000000002,1,0.8900000000000002,1,1,1,1,2,4,10,7,9,1,25.300000000000008,45.77,20.470000000000006
664,Md extra hot chilli sauce,Pantry staples,Sauce,49,49,1,49.0,2,3.5,1,0.75,1,1,1,1,2,4,12,7,16,1,134.75,171.5,36.75
665,Md fresh chilli & vinegar,Pantry staples,Vinegar,13,13,1,13.0,2,3.5,1,0.8,1,1,1,1,2,4,9,6,10,1,35.1,45.5,10.4
666,Md green chilli sauce,Pantry staples,Sauce,18,18,1,18.0,2,3.5,1,0.75,1,1,1,1,2,4,9,7,12,1,49.5,63.0,13.5
667,Md kithul juggery 500g,Pantry staples,Sugar,15,15,1,16.0,2,9.081818182000003,1,0.5818181819999999,1,2,2,2,1,3,7,5,10,2,136.0,145.30909091200004,9.309090911999998
668,Md kithul treacle 350ml,Beverages,Mix,48,48,1,48.0,2,4.5,1,1.200000000000001,1,1,1,1,2,4,12,7,13,1,158.40000000000003,216.0,57.60000000000005
669,Md kithul treacle 750ml,Beverages,Mix,39,39,1,39.0,2,7.990000000000005,1,1.9899999999999995,1,1,1,1,2,4,12,7,13,1,234.0,311.6100000000002,77.60999999999999
670,Md maldive fish 100g,Pantry staples,Condiments,32,32,1,33.0,2,4.889999999999998,1,1.19,1,1,1,1,1,3,8,7,16,1,122.10000000000007,161.36999999999992,39.269999999999996
671,Md mango chutney,Pantry staples,Sauces,10,10,1,10.0,2,3.990000000000001,1,1.2799999999999998,1,1,1,1,2,4,6,6,6,1,27.100000000000005,39.90000000000001,12.799999999999999
672,Md mango nector 250ml,Beverages,Fruit juice,12,12,1,13.0,2,1.8181818179999996,1,0.7181818179999998,1,2,2,2,1,4,7,7,10,2,14.299999999999999,23.636363634,9.336363634
673,Md original mango chutney,Pantry staples,Sauces,12,12,1,12.0,2,3.9900000000000015,1,1.43,1,1,1,1,1,4,7,5,10,1,30.719999999999995,47.88000000000002,17.16
674,Md pineapple cordial,Pantry staples,Sauces,7,7,1,7.0,2,5.445454544999999,1,0.9454545450000003,1,1,1,1,2,3,6,5,7,1,31.5,38.11818181499999,6.618181815000002
675,Md sweet chilli sauce,Pantry staples,Sauce,25,25,1,25.0,2,3.5,1,0.75,1,1,1,1,2,4,12,7,13,1,68.75,87.5,18.75
676,Md tamarind paste,Pantry staples,Sauces,45,45,1,47.0,2,4.990000000000003,1,1.2400000000000004,1,1,1,1,2,4,12,7,18,1,176.25,234.53000000000014,58.28000000000002
677,Md tomato ketchup,Pantry staples,Sauces,5,5,1,5.0,2,3.5,1,0.75,1,1,1,1,2,2,3,4,5,1,13.75,17.5,3.75
678,Md tomato sauce,Pantry staples,Sauces,18,18,1,18.0,2,3.5,1,0.75,1,1,1,1,2,4,10,7,11,1,49.5,63.0,13.5
679,Md woodapple cream,Pantry staples,Condiments,5,5,1,5.0,2,4.99,1,0.99,1,1,1,1,1,4,5,4,4,1,20.0,24.950000000000003,4.95
680,Md woodapple jam 785g,Pantry staples,Condiments,10,10,1,10.0,2,3.490000000000001,1,0.7400000000000001,1,1,1,1,2,4,7,7,8,1,27.5,34.90000000000001,7.400000000000001
681,Md woodapple nectar 750ml,Beverages,Mix,2,2,1,2.0,2,4.99,1,0.99,1,1,1,1,1,1,2,1,2,1,8.0,9.98,1.98
682,Mdk hopper mix,Pantry staples,Spices,51,51,1,59.0,2,2.99,1,1.189999999999999,1,3,3,3,2,4,12,7,18,2,106.19999999999992,176.41000000000003,70.20999999999997
683,Mdk red sting hopper flour 700g,Pantry staples,Flour,89,89,1,104.0,2,2.9900000000000038,1,1.3400000000000025,1,2,2,2,2,4,12,7,13,2,171.60000000000028,310.9600000000004,139.36000000000024
684,Mdk thosa mix 400g,Snacks,Packaged snacks,65,65,1,72.0,2,2.990000000000002,1,1.2399999999999993,1,2,2,2,2,4,12,7,17,2,126.0,215.28000000000011,89.27999999999996
685,Meat masala 200g,Pantry staples,Spices,16,16,1,16.0,2,2.5,1,0.6500000000000001,1,1,1,1,2,3,9,7,8,1,29.60000000000001,40.0,10.400000000000002
686,Melomakarona 250g,Breads & bakery,Packaged,143,143,1,159.0,2,4.536363636000001,1,1.0363636360000021,1,3,3,3,2,4,12,7,18,2,556.5,721.2818181240004,164.7818181240003
687,Methi leaves,Fresh produce,Bunch vegies,27,27,1,39.0,2,2.0,1,2.0,1,1,2,2,2,3,6,7,11,2,0.0,78.0,78.0
688,Micro herbs,Fresh produce,Herbs,8,8,1,10.0,2,3.0,1,3.0,1,1,2,2,1,2,3,5,6,2,0.0,30.0,30.0
689,Milk short mun,Snacks,Packaged snacks,36,36,1,56.0,2,1.3636363640000007,1,0.4636363639999996,1,6,6,6,2,4,8,7,11,2,50.399999999999984,76.36363638400002,25.963636383999987
690,Milk shortcake maliban,Snacks,Packaged snacks,17,17,1,17.0,2,1.9899999999999995,1,0.8900000000000002,1,1,1,1,1,3,6,7,8,1,18.7,33.82999999999999,15.130000000000004
691,Milk toffee 200g,Snacks,Packaged snacks,4,4,1,4.0,2,5.99,1,1.29,1,1,1,1,2,2,3,4,3,1,18.8,23.96,5.16
692,Mini toasts olive oil 100g,Breads & bakery,Toast,4,4,1,4.0,2,2.99,1,0.99,1,1,1,1,1,1,3,3,3,1,8.0,11.96,3.96
693,Mini toasts original recipe 100g,Breads & bakery,Toast,10,10,1,10.0,2,2.9900000000000007,1,0.99,1,1,1,1,1,2,5,5,7,1,20.0,29.900000000000006,9.9
694,Mini toasts wholemeal 100g,Breads & bakery,Toast,4,4,1,4.0,1,2.99,1,0.99,1,1,1,1,1,1,2,2,4,1,8.0,11.96,3.96
695,Mint fresh,Fresh produce,Herbs,705,705,1,764.0,2,2.2999999999999714,1,2.2999999999999714,1,1,6,6,2,4,12,7,24,2,0.0,1757.19999999998,1757.19999999998
696,Mint vietnamese,Fresh produce,Herbs,3,3,1,3.0,1,3.5,1,3.5,1,1,1,1,1,1,1,2,3,1,0.0,10.5,10.5
697,Miotha jelly mango flavoured,Snacks,Packaged snacks,6,6,1,7.0,2,1.4499999999999997,1,0.35000000000000003,1,1,1,1,1,3,5,4,5,1,7.699999999999999,10.149999999999999,2.45
698,Mithas 5kg,Pantry staples,Rice,1,1,1,1.0,1,15.0,1,3.0,1,1,1,1,1,1,1,1,1,1,12.0,15.0,3.0
699,Mix bhuja 300g,Snacks,Packaged snacks,7,7,1,7.0,2,3.990000000000001,1,1.24,1,1,1,1,2,3,6,4,7,1,19.25,27.930000000000007,8.68
700,Mix cherry tomatoes,Fresh produce,Tomatoes,1,1,1,1.0,1,3.0,1,1.0,1,1,1,1,1,1,1,1,1,1,2.0,3.0,1.0
701,Mix medley tomatoes,Fresh produce,Tomatoes,55,55,1,61.0,2,2.0,1,0.0,1,3,3,1,1,3,7,7,20,2,122.0,122.0,0.0
702,Mix nuts 375g,Snacks,Dry fruits and nuts,8,8,1,8.0,2,6.5,1,1.9000000000000001,1,1,1,1,2,2,4,4,5,1,36.800000000000004,52.0,15.200000000000001
703,Mix nuts 500g,Snacks,Dry fruits and nuts,11,11,1,11.0,2,7.99,1,2.1900000000000004,1,1,1,1,1,2,4,7,6,1,63.79999999999998,87.89,24.090000000000003
704,Mixed fruit jam300gkist,Pantry staples,Condiments,1,1,1,1.0,1,2.8,1,0.8,1,1,1,1,1,1,1,1,1,1,2.0,2.8,0.8
705,Mixed herbal porridge 50g,Pantry staples,Dry,4,4,1,4.0,2,1.6,1,0.5,1,1,1,1,1,2,3,3,3,1,4.4,6.4,2.0
706,Monsoon basmathi 5kg,Pantry staples,Rice,3,3,1,3.0,2,9.99,1,9.99,1,1,1,1,1,1,2,3,3,1,0.0,29.97,29.97
707,Moon drop grapes,Fresh produce,Grapes,40,40,1,16.968,2,6.990000000000004,1,6.990000000000004,1,1,37,37,2,2,2,7,10,2,0.0,118.60631999999998,118.60631999999998
708,Mora dried  200g derana,Pantry staples,Dried fish,11,11,1,11.0,1,6.99,1,2.0399999999999996,1,1,1,1,2,3,8,5,6,1,54.45000000000001,76.89,22.439999999999994
709,Motha caramel 100g,Breads & bakery,Sweets,3,3,1,4.0,2,1.75,1,0.45,1,1,1,1,1,3,3,3,1,1,5.2,7.0,1.8
710,Motha jelly lime flavoured,Breads & bakery,Sweets,3,3,1,3.0,2,1.45,1,0.3499999999999999,1,1,1,1,1,3,3,2,3,1,3.3000000000000003,4.35,1.0499999999999998
711,Motha mix fruit flavour jelly,Pantry staples,Condiments,3,3,1,3.0,2,1.45,1,0.3499999999999999,1,1,1,1,1,1,2,3,3,1,3.3000000000000003,4.35,1.0499999999999998
712,Motha strawberry flavour jelly100g,Pantry staples,Sugar,9,9,1,12.0,2,2.3999999999999995,1,1.1999999999999997,1,2,2,2,2,4,6,6,8,2,14.399999999999997,28.799999999999994,14.399999999999997
713,Motha wattalappan 110g,Breads & bakery,Sweets,3,3,1,3.0,2,1.75,1,0.45,1,1,1,1,1,2,3,2,3,1,3.9000000000000004,5.25,1.35
714,Mung beans 1kg,Snacks,Dry fruits and nuts,40,40,1,40.0,2,4.0,1,1.5,1,1,1,1,2,4,12,7,11,1,100.0,160.0,60.0
715,Mung beans 1kg pattu,Pantry staples,Pulses and grains,11,11,1,11.0,2,3.5,1,3.5,1,1,1,1,1,2,4,5,7,1,0.0,38.5,38.5
716,Mung beans 500g,Pantry staples,Grains and pulses,94,94,1,97.0,2,2.490000000000003,1,0.6899999999999991,1,3,3,3,2,4,12,7,18,2,174.60000000000014,241.53000000000029,66.92999999999991
717,Mung dhall 1kg,Pantry staples,Grains and pulses,21,21,1,22.0,2,3.99,1,1.7100000000000006,1,1,1,1,1,3,9,6,9,1,50.16000000000001,87.78,37.62000000000001
718,Mung split 1kg pattu,Pantry staples,Grains and pulses,25,25,1,25.0,2,3.9899999999999993,1,0.84,1,1,1,1,2,4,12,7,13,1,78.75,99.74999999999999,21.0
719,Murukku 300g,Snacks,Packaged snacks,5,5,1,5.0,2,3.9900000000000007,1,1.24,1,1,1,1,1,2,5,4,5,1,13.75,19.950000000000003,6.2
720,Mushroom button,Fresh produce,Mushrooms,2,2,1,0.33399999999999996,1,10.99,1,10.99,1,1,2,2,2,2,2,2,2,1,0.0,3.67066,3.67066
721,Mushroom cup,Fresh produce,Mushrooms,3462,3462,1,933.1770000000026,2,8.990000000000661,1,3.9899999999998155,1,371,371,371,2,4,12,7,24,2,4665.884999999999,8389.261229999976,3723.3762300000026
722,Mushroom enoki,Fresh produce,Mushrooms,53,53,1,60.0,2,1.9899999999999984,1,1.9899999999999984,1,1,2,2,1,3,8,7,10,2,0.0,119.39999999999988,119.39999999999988
723,Mushroom flat,Fresh produce,Mushrooms,973,973,1,300.88700000000006,2,9.98999999999983,1,9.98999999999983,1,1,297,297,2,4,12,7,24,2,0.0,3005.861129999998,3005.861129999998
724,Mushroom oyster 150g,Fresh produce,Mushrooms,159,159,1,185.0,2,4.0,1,4.0,1,1,4,4,2,4,12,7,10,2,0.0,740.0,740.0
725,Mushroom shitake,Fresh produce,Mushrooms,97,97,1,105.0,2,3.5,1,3.5,1,1,2,2,2,4,12,7,11,2,0.0,367.5,367.5
726,Mushroom swiss,Fresh produce,Mushrooms,31,31,1,32.0,2,3.9899999999999984,1,3.9899999999999984,1,1,2,2,1,2,5,7,12,2,0.0,127.67999999999995,127.67999999999995
727,Mushrooms sliced 200g,Fresh produce,Mushrooms,25,25,1,26.0,2,3.0,1,1.0,1,2,2,2,1,2,5,7,9,2,52.0,78.0,26.0
728,Mustard cream 150g,Pantry staples,Condiments,12,12,1,12.0,2,3.9900000000000015,1,1.09,1,1,1,1,1,3,6,7,8,1,34.79999999999999,47.88000000000002,13.08
729,Mustard seed 100g,Pantry staples,Spices,71,71,1,72.0,2,3.0,1,2.0100000000000007,1,2,2,2,2,4,12,7,19,2,71.28000000000002,216.0,144.72000000000006
730,Mustard seed brown 250g,Pantry staples,Spices,26,26,1,27.0,2,5.0,1,3.5,1,2,2,2,2,4,12,6,11,2,40.5,135.0,94.5
731,Mustatd sauce 375g,Pantry staples,Sauces,12,12,1,12.0,2,5.29,1,1.1899999999999997,1,1,1,1,2,3,8,5,7,1,49.20000000000001,63.48,14.279999999999996
732,Muth samba 5kg araliya,Pantry staples,Rice,11,11,1,11.0,2,11.989999999999998,1,3.350000000000001,1,1,1,1,2,3,6,4,8,1,95.04,131.89,36.85000000000001
733,Muthu samba 5kg cic,Pantry staples,Rice,2,2,1,2.0,2,15.5,1,3.26,1,1,1,1,1,1,1,2,2,1,24.48,31.0,6.52
734,Naga pickle,Pantry staples,Pickle,10,10,1,11.0,2,2.9900000000000007,1,0.9900000000000001,1,1,1,1,2,4,6,3,8,1,22.0,32.89000000000001,10.89
735,Nam d0c mai mango,Fresh produce,Fruits,220,220,1,144.264,2,6.990000000000008,1,6.990000000000008,1,1,169,169,2,3,8,7,12,2,0.0,1008.4053599999993,1008.4053599999993
736,Natural dates 1kg medjioul,Fresh produce,Other fruits,7,7,1,7.0,2,23.0,1,21.5,1,1,1,1,1,3,4,5,6,1,10.5,161.0,150.5
737,Navel oranges 3kg,Fresh produce,Citrus fruits,1064,1064,1,1112.0,2,3.989999999999891,1,0.4900000000000063,1,5,5,5,2,3,8,7,12,2,3892.0,4436.879999999882,544.8800000000065
738,Nectarine white,Fresh produce,Stonefruits,3804,3804,1,3209.975000000004,2,2.9899999999998226,1,1.7899999999999672,1,885,885,885,2,3,6,7,24,2,3851.9699999999943,9597.82524999999,5745.8552500000105
739,Nectarine yellow,Fresh produce,Stonefruits,2561,2561,1,1899.376000000001,2,2.989999999999842,1,2.989999999999842,1,1,748,748,2,3,8,7,24,2,0.0,5679.134240000004,5679.134240000004
740,Nectp ele 330ml,Beverages,Fruit juice,10,10,1,10.0,2,1.6272727269999998,1,0.727272727,1,1,1,1,1,1,3,5,7,1,9.000000000000002,16.272727269999997,7.27272727
741,Nestomalt 400g,Beverage,Powder,54,54,1,63.0,2,9.990000000000006,1,2.489999999999999,1,3,3,3,2,4,12,7,17,2,472.5,629.3700000000003,156.86999999999986
742,Nice munchee 200g,Snacks,Biscuits,9,9,1,14.0,2,1.5,1,0.6,1,3,3,3,2,3,5,5,6,2,12.600000000000003,21.0,8.399999999999999
743,Nipuna keeri samba 5kg,Pantry staples,Rice,2,2,1,2.0,2,14.99,1,1.49,1,1,1,1,1,1,2,1,2,1,27.0,29.98,2.98
744,Nipuna supiri samba5kg,Pantry staples,Rice,5,5,1,6.0,2,17.5,1,3.5,1,2,2,2,1,3,5,3,5,2,84.0,105.0,21.0
745,Nutmeg,Pantry staples,Spices,2,2,1,2.0,2,5.5,1,5.5,1,1,1,1,2,2,2,2,2,1,0.0,11.0,11.0
746,Ohanez grapes,Fresh produce,Grapes,6,6,1,5.244,2,3.9900000000000007,1,3.9900000000000007,1,1,6,6,1,1,1,2,4,2,0.0,20.923560000000002,20.923560000000002
747,Okra,Fresh produce,Asian vegies,2780,2780,1,1004.2049999999997,2,9.990000000000547,1,1.639999999999997,1,518,518,518,2,4,12,7,24,2,8385.111749999985,10032.007949999996,1646.8961999999974
748,Olive oil 1lt bal,Pantry staples,Pasta,10,10,1,10.0,2,12.5,1,1.5600000000000003,1,1,1,1,1,4,6,6,6,1,109.39999999999999,125.0,15.600000000000003
749,Olive oil 500ml bal,Pantry staples,Pasta,15,15,1,15.0,2,7.5,1,1.59,1,1,1,1,1,4,8,6,8,1,88.64999999999998,112.5,23.85
750,Olive oil rusk,Pantry staples,Oil,44,44,1,49.0,2,7.0,1,2.0,1,3,3,3,2,4,11,7,15,2,245.0,343.0,98.0
751,Olive oil rusk 350g,Pantry staples,Oil,347,347,1,453.0,2,4.200000000000029,1,1.1999999999999922,1,7,7,7,2,4,12,7,21,2,1359.0,1902.60000000001,543.5999999999973
752,Olive pickle 400g,Pantry staples,Pickle,19,19,1,19.0,2,2.990000000000001,1,0.9899999999999999,1,1,1,1,2,4,10,6,8,1,38.0,56.810000000000024,18.81
753,Onion brown,Fresh produce,Onions,3834,3834,1,2267.3190000000004,3,1.9899999999998423,1,1.9899999999998423,1,1,773,773,2,4,12,7,24,2,0.0,4511.964810000002,4511.964810000002
754,Onion brown 10kg,Pantry staples,Condiments,594,594,1,624.0,2,7.989999999999879,1,5.489999999999924,1,4,4,4,2,4,12,7,24,2,1560.0,4985.759999999929,3425.759999999956
755,Onion brown 2kg large,Pantry staples,Condiments,1697,1697,1,1731.0,2,4.5,1,1.0,1,3,3,3,2,4,12,7,24,2,6058.5,7789.5,1731.0
756,Onion brown 2kg small,Pantry staples,Condiments,356,356,1,367.0,2,2.600000000000015,1,1.6000000000000105,1,3,3,3,2,4,7,7,23,2,367.0,954.2000000000053,587.2000000000037
757,Onion pickling,Fresh produce,Onions,728,728,1,367.18299999999994,2,1.9900000000000078,1,0.49000000000000504,1,395,395,395,2,4,12,7,24,2,550.7745000000001,730.69417,179.9196699999998
758,Onion red,Fresh produce,Onions,2937,2937,1,1292.6350000000007,2,2.9899999999998346,1,2.9899999999998346,1,1,579,579,2,4,12,7,24,2,0.0,3864.9786500000055,3864.9786500000055
759,Onion red 2kg,Fresh produce,Onions,1027,1027,1,1062.0,2,4.5,1,2.5,1,4,4,4,2,4,12,7,24,2,2124.0,4779.0,2655.0
